,KOUN%TOTQ,KOEMPTOTO,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOIMPCONA,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOCPCOREF,KOCPEXFEF,KOMSCONGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIAHOTE,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOBSIHAPR,KOBSIBNER,KOBSIBNMR,KOBSIEMAR,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KOCALL.,KOLRLTHH,KOUS$...,KOCNPER.D,KOEXPGDSA,KOEXCHINA,KOIMPGDSA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOPROPRCF,KOPPSRM.F,KOEQUIPTE,KONEWCONA,KOVALCONA,KOPSMANUG,KOPIMANUG,KOIPALL.G,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOCNFBUSR,KOBSIXMER,KOBSIBCOQ,KOBFDSAAF,KOBFXSAAF,KOBSIBCEQ,KOGDP...D,KOCNGOV.D,KOEXNGS.D,KOIMNGS.D,KOEMPMANF,KOEMPCONF,KOIMPGDDA,KOEQUIMAE,KOEQUITTE,KOCONPMTH,KOCONSTRP,KOMSCAPGG,KOPICAPGG,KOSIARRLE,KOSSBFMBE,KOIPMIMAG,KOMPRI30G,KOMPCAPGG,KOBSIIMPR,KOBSIIMER,KOBFINAAF,KOBUSINVR,KODBLNEQA,KOLRLTCO,KO3YEARC,KOSHRPRCF,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOBSIBAPR,KOEXPMOVH,KOEXPSCOH,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,pmiall,pmiout,KORFBEV_agg,KORWHLS_agg,KORMCMP_agg,KORELEC_agg,KORCNST_agg,KORMACH_agg,A001_agg,GSCITOT_agg,KOBDY10_agg,KOCBNG3_agg,KORCOMP_agg,USSKORW_agg,USEPUPO_agg
2017-05-31,-0.410142439,-0.011244167,-0.521756972,-0.436942105,0.166176269,0.778609214,0.0,0.237529803,-2.80654529,1.39712106,-0.780331996,2.545640823,0.112826311,0.226267709,0.194482891,-3.998673117,1.232508599,0.204081703,-1.970507108,-1.186253531,-3.959209012,0.308483535,-1.443026483,0.0,-2.0,9.4,-2.1,7.4,2.0,5.0,3.0,0.0,13.0,22.0,27.0,2.0,-1.0,0.662365543,0.0,0.06,-0.659875469,,-12.37196853,0.59210568,3.439619139,-1.199735385,-1.42365232,-0.960821258,-0.274488049,1.979501553,3.275822775,-17.67530043,1.869759593,-0.903167203,2.3347364,0.305343749,0.329128108,0.419287826,1.0,-0.4,0.0,1.0,7.0,-1.6,2.9,-2.9,,,,,0.693438031,0.499394791,3.786804312,4.70349487,-1.423121993,10.84284305,0.930200517,2.16419628,6.916646753,1.470614739,0.0,0.403633242,-0.321274545,1.615834079,0.0,0.0,3.6,-1.0,0.576449252,0.03,0.011,6.237277711,,,,,,,,,,,,,0.05176059375,0.03828524225,0.069025059,0.08179702075,0.022985817,0.03995434725,2.7145,-0.923996178,0.0055,-0.037,6.463727052,-1.631782638,87.9375
2017-06-30,0.233410643,0.003748196,-0.750748523,0.245789179,0.057217207,3.136926367,0.854706058,0.944517057,0.189573516,0.955928681,-0.536009365,0.715056077,-0.215506266,-0.010273797,-0.061374797,-2.985296315,1.327453121,0.305343749,0.298062814,-0.718565966,-0.793305174,0.409836639,0.0,1.0,2.0,-5.8,0.7,3.4,2.0,0.0,1.0,3.0,11.0,1.0,8.0,2.0,0.0,0.648713555,0.0,-0.06,0.422113675,4.966856883,13.2115127,0.214647555,3.16476153,-0.243559839,-1.212136053,0.085150675,-0.387597384,-0.773679775,3.355393992,-4.366580787,-2.000637752,0.502766268,-1.550418654,-0.305343749,0.546151003,0.208986492,0.0,-1.9,1.0,-2.0,1.7,2.3,-0.2,9.7,2.927584707,5.443839433,-5.503166413,0.175621272,0.593117168,-0.329440023,7.542919614,4.750233399,-0.663719251,8.141159164,14.90948434,2.554079829,0.605695371,-1.153657263,1.95810452,-1.829319305,-0.15010001,0.444247732,-1.0,-2.0,-1.6,2.5,0.604058748,0.0,0.012,1.874222701,7.277659798,3.541494139,12.39979039,77.0,480.7,419.7,460.8,423.8,474.8,464.5,50.1,48.8,0.027264601,0.0340913416,0.0375395582,0.0432602573999999,-0.0025690991999999,0.0406856866,-7.277,-2.471647702,-0.009,0.055,1.190027049,2.369318393,90.832
2017-07-31,-0.15302607,0.198453625,0.020530953,0.039703309,-0.124097082,3.310602836,-0.854706058,-1.658805808,0.283688134,-1.062709257,-0.486636323,-0.207425121,0.16423736,0.225780063,0.255480186,3.929590395,0.657176516,-0.305343749,0.19821612,0.399840597,2.620237239,-0.924505814,0.193610903,0.0,-4.0,-2.8,1.6,0.1,1.0,1.0,0.0,-1.0,3.0,-3.0,-11.0,0.0,1.0,-0.259763369,0.0,0.05,0.385084647,,-4.8799721,1.077427421,-4.91230633,1.119205863,0.502665178,2.22584706,0.071512492,-3.354121573,-3.071437341,-12.58344518,2.250403564,-0.402010592,-0.22346378,0.305343749,0.326264563,0.104329691,-1.0,1.3,-4.0,-3.0,1.1,-6.2,-0.6,1.3,,,,,0.059504519,-1.126258886,-5.632635166,-2.876015218,-3.27158337,-22.11240695,-19.26285511,-6.095076195,3.791923486,1.153657263,-0.370028174,0.307219904,1.792094608,-4.905615699,-2.0,0.0,-1.3,-3.2,0.905370724,-0.01,-2.22e-16,0.45552274,,,,78.0,475.5,415.6,460.8,430.1,475.8,448.3,49.1,45.5,-0.06094670125,-0.03261024625,0.02174584575,0.05106676725,0.00583710525,-0.02223606875,6.799,6.669327023,0.0575,0.0255,0.660409285,-1.365041879,92.425
2017-08-31,0.517684862,-0.044898418,1.855702644,0.493170423,-0.268447468,9.694709989,-0.322407587,-3.278982282,0.846267392,0.745080616,0.836372918,3.445705936,0.572715822,0.071732339,0.152975401,-0.754720564,-0.547346741,1.115064772,-0.19821612,0.636438107,-3.598457579,1.026703064,-2.348444523,1.0,1.0,-1.3,-1.4,-1.4,-1.0,-2.0,0.0,1.0,-3.0,-5.0,-1.0,0.0,-1.0,0.334459154,0.0,-0.07,-0.318737329,,-3.596265706,9.886794742,4.909248407,0.564163346,1.552269974,0.433760082,0.458506076,-0.278026194,-0.094562655,32.00530889,-0.378192987,1.201215645,0.335008689,0.304414238,0.433370126,0.312337578,1.0,-2.1,0.0,0.0,-3.1,-4.3,-4.3,-2.0,,,,,-0.860864428,-1.187341392,1.779198573,-1.514505563,4.594645669,2.833940446,14.04386334,-4.537640434,4.100802373,2.166149678,2.018417146,0.10219725,-1.319865735,-3.313128397,-1.0,0.0,2.1,-1.3,0.824451952,0.0,0.002,-1.658486576,,,,,,,,,,,,,-0.00404225175,-0.0506540915,-0.02407865275,-0.0506291435,-0.0763268005,0.01186683225,-17.338,-0.033697726,0.031,0.034,-1.704380235,-0.44814967,59.58
2017-09-30,-0.305594909,0.231758477,-0.863245595,-0.08621929,-0.404190737,-5.87970246,2.550616484,5.873467432,0.560225555,1.786700183,1.984700337,0.481544054,0.112113348,-0.133258182,-0.163182086,1.78324763,-2.557115427,0.903167203,2.546660644,2.428634838,1.243355272,1.21828918,2.251685928,-2.0,1.0,3.3,0.2,-2.4,0.0,0.0,0.0,-2.0,-6.0,-8.0,-8.0,-2.0,0.0,0.884108097,0.0,0.02,0.070721986,4.183063271,15.70350341,12.81105243,2.787226104,1.146223177,1.751941065,-0.702340933,0.668695501,2.842771316,6.943427516,-22.04696946,3.416856086,0.298062814,-0.111544908,1.707726082,0.215982805,0.518404479,-1.0,3.0,2.0,0.0,1.8,9.8,8.6,-3.3,5.462496066,6.980773083,14.46450845,8.46935907,0.04557435,1.793105162,3.466157236,6.094139496,8.801488937,18.86418542,0.053794071,2.294555735,1.76995771,-2.166149678,-0.729264855,1.319146475,11.28065018,0.862487378,0.0,0.0,-0.8,0.1,0.849759035,0.04,0.003,1.314951077,8.628472171,10.54451836,6.217246622,81.0,482.0,436.1,463.7,437.1,471.9,441.4,50.6,51.1,-0.0233936174,-0.0668401978,0.0292032354,0.0788765688,-0.0720266726,-0.0034476934,7.681,4.133886041,0.117,0.125,1.108362834,2.086588899,73.914
2017-10-31,-0.069372914,0.0,0.172114578,-0.068309697,0.426349241,-13.58817746,-1.267176407,-2.71403089,-2.164790419,-0.208550649,-1.875624244,1.467990626,-0.091719752,0.194702116,0.183561137,-1.78324763,1.008411907,-1.509842471,-1.363214879,-3.384817422,-1.332760731,0.201612972,-0.387973329,2.0,0.0,2.8,-2.0,1.6,0.0,0.0,1.0,1.0,4.0,3.0,-2.0,1.0,-2.0,0.378357822,0.0,0.1,-0.00176744,,-20.74137037,-7.355277993,-9.659808548,0.518347907,0.561146983,-0.828798337,0.111015806,1.200840598,-19.20777317,-1.081537555,-0.472713684,0.494805562,2.425697765,-1.910565908,0.323102058,0.0,3.0,-1.5,-1.0,0.0,-0.5,-1.5,-2.5,-4.9,,,,,-0.201961153,0.970627011,-10.3790628,-22.01918308,-11.12846374,-18.73156917,-26.32809192,-1.812162132,-0.32948959,-5.574862477,0.0,0.100755676,-16.59146326,-0.862487378,2.0,-3.0,2.3,2.0,0.620405518,-0.03,0.001,5.245717515,,,,78.0,452.7,428.2,468.5,435.8,473.4,438.9,50.2,49.8,-0.005706089,0.040713208,0.0427282735,0.04469766325,0.007177722,0.03462427475,9.056,3.154013185,0.2125,0.3405,4.298413086,-1.167585971,74.8175
2017-11-30,0.029705659,0.044794506,-0.827343938,0.071903652,-0.6991703,13.95269791,3.754351246,7.042724897,7.336010524,0.520563383,1.96718273,3.702132292,-0.747074037,-0.379507097,-0.347009942,1.036278704,0.222717241,0.808085205,1.266456284,-0.562024763,2.473624356,0.201207311,1.829612905,-1.0,1.0,-3.6,2.3,3.4,2.0,2.0,0.0,1.0,7.0,9.0,5.0,2.0,2.0,0.627007154,0.25,0.08,-2.372451555,,10.41371692,10.69747553,10.41869474,-1.572388187,-0.241487681,-0.243423021,-0.100918366,-0.87278164,10.45045344,-2.479790678,-0.666076349,1.372570568,-0.108991836,0.808902287,0.107469113,0.412797284,0.0,1.8,2.0,5.0,-0.4,2.2,3.2,9.3,,,,,0.062019313,-0.286492443,10.22768224,11.89519429,6.719753887,9.160860778,41.60929267,1.812162132,-0.995033085,1.856962153,0.638397061,-0.302572092,5.186860686,-0.289156828,0.0,4.0,0.0,0.2,1.006456691,0.09,0.015,-1.882530893,,,,,,,,,,,,,0.03834441625,0.042322212,0.047382704,0.05264455975,-0.019523295,0.00390909075,-3.577,2.324876662,-0.042,-0.068,-2.067185997,-3.415653855,73.54
2017-12-31,-0.156523028,0.420833722,-0.300413246,0.2584259,-0.458555357,-3.942691998,-2.172873899,-5.146933523,-3.600749028,0.0,-0.09981156,-1.55525936,0.358882723,0.174546992,0.163448805,-3.723580529,-1.006157175,-0.201409937,0.193423658,-1.052215293,-15.85232272,0.301053915,-6.504755653,0.0,1.0,7.6,1.0,-1.6,-2.0,-1.0,0.0,0.0,-3.0,-3.0,-2.0,-2.0,0.0,1.13385468,0.0,0.02,-1.758291069,2.325321787,-1.351060543,-1.095358184,3.543761804,-1.522636417,-0.698760607,-2.112521131,0.050471913,2.74588531,2.379931462,12.73595167,-1.488350337,-4.888753989,2.795881038,-0.606062461,0.107353741,-0.309438101,0.0,1.7,0.0,-4.0,2.1,1.8,-4.7,-0.8,-0.932075228,0.849500798,-21.12163537,-14.14038601,0.511914166,0.461577787,1.503591117,5.632733131,-7.733847084,10.12472643,-11.60979176,-3.071258669,4.667151931,0.431966114,-2.485171616,-2.661364852,0.04804493,-4.339931553,0.0,-1.0,2.2,2.0,0.525188585,0.1,-0.01,-0.35923386,-9.684940045,-11.2081737,-17.99975914,81.0,459.4,430.3,465.5,437.4,452.6,438.2,49.9,49.6,-0.0114865812,-0.0102316754,-0.0417266542,-0.06951403,-0.02809983,-0.004712956,-7.3,2.899405847,-0.044,-0.0015,-1.693525682,-1.595769428,94.886
2018-01-31,-0.246074363,0.107716604,-0.177069397,-0.147077314,-0.061371282,10.62747798,1.453815845,2.549384883,-0.091701061,1.545625824,1.786583422,3.982343308,0.418773913,0.19472207,0.224306782,-1.272655454,0.671895025,0.201409937,-1.557967248,-1.392894294,6.434678497,0.599402394,3.009254149,2.0,-2.0,-5.5,0.7,-0.7,0.0,-1.0,1.0,0.0,-5.0,-3.0,-9.0,0.0,0.0,0.702565895,0.0,0.1,-1.772885207,,0.368714775,-3.430851934,5.097138638,-0.224782337,0.814747475,-0.2300394,0.412911609,0.318143807,7.34357936,33.14569895,6.490805892,2.524111793,-0.63830004,0.907721815,0.32137146,0.412371718,-3.0,-3.9,-2.0,6.0,2.3,-5.5,-0.1,4.1,,,,,-0.073779997,1.317694487,1.481317742,5.916856332,10.72839195,-24.62361454,-36.49984976,4.851165143,-0.106100806,2.658317087,1.48013803,2.256505999,6.543243248,9.145377984,0.0,0.0,-3.9,-2.5,0.558093224,0.04,-0.017,3.932607784,,,,,,,,,,,,,0.0066746685,0.0344434835,0.0160129249999999,-0.0061484257499999,0.0710354109999999,0.05953401,5.0195,3.207090973,0.2625,0.125,1.714566667,2.341825072,103.6775
2018-02-28,0.501091819,-0.767686561,-0.692692386,-0.24441102,0.537069487,-17.49748156,1.127638807,1.814108707,3.603993648,-0.102301799,-0.478564507,1.30216526,0.76154097,0.398508676,0.426829916,3.390155168,0.888894742,1.2000144,1.84740305,3.167134384,5.320900379,-0.199401861,1.860063417,1.0,0.0,-6.9,-5.1,-1.8,0.0,0.0,-2.0,-1.0,-1.0,-4.0,0.0,0.0,0.0,1.118940578,0.0,-0.06,1.200230596,,-10.03084603,-14.9542705,-9.336802653,1.211571204,0.452990992,-2.163137838,0.421222165,5.877643647,-0.789824202,-39.76204159,-5.007235396,-1.102768068,-0.213675295,0.600602406,0.320341972,0.308166654,2.0,-1.9,-1.0,-4.0,-4.9,-6.9,-2.7,-3.6,,,,,-0.579215722,0.03409058,-12.88480554,-3.387284038,7.730008165,-0.015533981,-16.24524454,-0.745576613,-0.318979537,-1.693162142,1.729674437,0.404858853,-6.942764043,-0.924220996,0.0,0.0,0.1,0.8,0.611182638,0.01,0.003,-4.393650555,,,,78.0,466.6,426.0,464.3,440.8,464.0,435.9,50.7,51.4,-0.01877987875,-0.0014786632499999,-0.029237759,-0.05578330025,-0.019086941,-0.0066489155,-6.499,-4.543294222,0.0235,0.0685,-5.970758347,0.227794236,70.03
2018-03-31,0.235753208,0.246600035,-0.010212779,0.488226128,-1.154245532,15.0282203,1.115064772,2.988600953,0.968743816,0.0,1.173235505,2.665752092,-0.11133041,0.193571453,0.202613786,0.664454272,-1.336322781,-0.398406901,0.384615859,0.478469812,-0.913248356,-3.452119437,-2.156946366,-1.0,4.0,10.1,0.6,-0.1,1.0,0.0,0.0,0.0,-2.0,-1.0,1.0,0.0,-1.0,1.00581927,0.0,0.04,-0.714863117,5.289950435,14.18665262,16.4036779,7.335738343,-1.427462779,0.527503261,0.596374647,-0.040040041,-1.965993135,-5.431198935,3.154855769,-3.399349284,-1.421343725,2.116481119,-1.204833852,0.212992626,0.204918104,-4.0,-0.5,4.0,0.0,0.5,16.3,6.1,-0.8,5.837445178,8.04788383,12.8396012,18.65178836,-0.359403348,-0.650862444,14.44525586,-4.222263042,-8.342254976,10.40002621,65.4230061,-3.135648821,0.106439606,2.737012956,-0.81559129,-1.015237146,-3.553125571,-3.495868502,-2.0,0.0,0.9,3.5,0.779555992,-0.03,0.026,-0.419830114,9.1270518,-0.293386994,29.94602532,77.0,477.2,438.0,463.2,443.3,466.5,430.9,49.1,48.2,-0.0252822596,-0.018986838,0.0142477446,0.0411950025999999,-0.0115371844,-0.0325187782,-1.708,1.49873931,-0.1425,-0.0405,0.78544243,-1.597682595,78.774
2018-04-30,-0.208701246,0.059690358,0.445491126,-0.161281686,0.111583304,-0.758684701,-0.809721023,0.0,-2.125855079,-0.616018375,0.146968523,1.802139833,0.182112555,0.243976943,0.192103593,-0.9505775,1.446881112,0.497761107,-0.09601537,-1.765695953,0.091701061,2.045061047,1.182279781,0.0,-2.0,-6.8,1.9,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2.614847112,0.0,0.0,-0.386044926,,-2.886112914,-4.071737196,-2.717969604,0.178378679,1.094050774,0.495892892,0.130071558,0.107748955,-3.985347144,-29.83675251,2.871244682,2.723315046,0.313643749,1.603240753,0.0,0.0,3.0,2.0,-3.0,-7.0,-2.6,-9.6,-2.3,-3.7,,,,,-1.379500233,0.433965788,-6.763158439,-2.271792386,-9.551490905,0.641967176,-15.54158413,1.627608931,2.209453371,-0.729549875,-0.822297918,3.015303817,3.193831669,1.904819497,0.0,-1.0,1.7,-4.8,0.421902255,-0.02,0.043,2.80311748,,,,79.0,474.5,427.4,465.6,447.6,471.8,434.3,48.4,47.1,0.02871643525,0.03970437825,0.0114466515,0.01583521425,0.10566627975,0.00570883825,4.56,4.117898093,0.064,0.01,2.483584623,-0.434310631,71.33
2018-05-31,-0.005986683,-0.216547277,-0.687285602,-0.219042406,-0.308567526,1.900398093,-0.918842605,-3.326248995,0.089485465,-0.103039679,1.58460958,1.877141768,0.050528019,0.142045478,0.141314246,5.210480838,3.047025715,-0.198807223,-0.77145995,-1.222011133,6.390816669,5.033129335,5.617850195,-6.0,1.0,7.4,-3.2,0.9,0.0,0.0,-1.0,1.0,3.0,5.0,2.0,0.0,-1.0,0.515950142,0.0,0.06,0.804985342,,1.666105351,6.078712175,1.735137453,1.711192131,2.90010534,-1.781043263,0.289551398,4.010738943,-2.251685928,48.05031531,-0.500644264,1.970507108,-1.366285048,0.0,0.318640737,0.204499049,2.0,2.6,2.0,6.0,0.8,2.9,1.0,2.5,,,,,0.360109816,-0.891596605,-1.848757882,-3.364803412,1.453351462,-9.225440966,15.08701286,1.320773917,-0.731073752,-0.945881987,-0.091785229,0.59230183,-2.261536545,0.938974035,1.0,0.0,-4.3,0.0,0.721120148,0.02,0.006,-3.741331664,,,,,,,,,,,,,0.02553948425,-0.003337496,0.0020644179999999,0.02209270175,0.1837770885,0.05121073375,-6.73425,0.427149236,-0.0275,-0.027,-1.541241604,0.084659316,87.05
2018-06-30,-0.246881434,0.123265428,0.163300242,-0.133095939,-6.500074621,-2.81257155,0.511510067,-0.906008462,0.801786032,1.127638807,0.393117249,0.018362544,-0.202265441,-0.091291785,-0.181726451,-5.019641086,-0.107238616,0.298062814,-0.096852308,-0.164068946,-5.660219812,-4.931965948,-5.226842855,0.0,4.0,-10.9,4.8,-2.7,-1.0,-3.0,0.0,-1.0,-5.0,-5.0,-3.0,-1.0,2.0,0.734282026,0.0,-0.03,1.513036023,1.091609562,0.769653133,-0.272239076,1.210481358,0.780715791,1.251329293,-2.276910826,0.029905797,4.402059799,-4.869115917,-27.59686414,-2.538769187,-0.783549552,2.50796844,-0.29865627,0.211864486,0.204081703,-2.0,0.3,1.0,-1.0,0.5,-3.0,-1.1,-1.5,3.106493055,1.679713133,11.0236077,-4.302987291,-0.329674486,-0.270296338,-1.869601611,-5.671118664,-2.472035992,9.738831854,-25.08116771,-4.504834502,3.905943584,-2.242485854,-0.922515767,-0.59230183,-1.701207818,-4.49191615,2.0,1.0,0.9,1.0,0.394673599,-0.03,0.015,-4.080462647,-17.24957615,-11.19058333,-38.80635947,80.0,473.1,442.3,466.9,447.4,470.9,433.9,49.8,50.0,0.0539761908,-0.0251316831999999,-0.026831706,-0.0389167033999999,-0.0413069056,-0.0363890286,-2.159,1.742722297,-0.1535,-0.0525,-5.182316716,3.644876496,85.042
2018-07-31,0.236234034,-0.11579047,-0.016942612,0.129501079,4.780595107,1.160838838,0.407332539,0.227272825,1.322187618,0.101884879,0.49357053,1.883744009,-0.192531853,-0.233680574,0.010104582,1.137453022,-1.513542407,0.0,0.0,0.98040001,-4.656334601,0.705292596,-1.276404173,1.0,-5.0,1.0,1.1,-4.8,-3.0,-2.0,-2.0,-2.0,-7.0,-9.0,-6.0,0.0,0.0,0.514418839,0.0,0.01,2.708235567,,1.420730726,-0.675552952,-0.184881238,2.467029739,1.343391253,0.332779009,0.46736027,3.142895411,0.0,15.65667906,1.830699049,-1.186957556,-1.76995771,0.794443106,0.211416569,0.101884879,-5.0,-4.4,-2.0,1.0,0.0,-2.8,-4.9,0.2,,,,,-0.009225752,0.336419997,1.986155736,-1.622753662,4.992717396,13.00480649,-10.87672069,2.898753687,-1.831180364,1.287571436,-0.37140247,0.197824001,1.668518706,0.681931527,-6.0,1.0,-2.1,-0.9,0.522686552,0.01,0.025,-1.335981562,,,,75.0,467.9,435.1,466.5,452.2,463.2,432.4,48.3,47.8,-0.0697489577499999,-0.07470062,-0.04824903225,-0.03171161275,-0.122663343,-0.11085638925,-6.744,-1.968452092,-0.011,-0.006,-2.011596433,0.213377832,113.205
2018-08-31,0.835895708,-0.142119853,-0.557795084,0.730688447,0.355875277,0.422771969,-0.305343749,1.240850664,-0.438789647,-0.920722617,0.735430751,-1.410851141,0.87857167,0.152462295,0.171621868,2.236812736,0.651468102,0.099157172,0.0,0.32467561,12.35917862,0.899556291,4.255961442,-1.0,-6.0,5.0,-2.7,-2.0,-2.0,0.0,-1.0,1.0,-7.0,-5.0,-2.0,-1.0,1.0,1.032860527,0.0,-0.07,-0.147062127,,-1.223049899,4.838933894,-1.246162118,-0.044640865,-0.286995713,0.401889419,0.445435035,0.119851399,-0.20811662,-21.23215024,-0.037632194,2.747964863,0.0,0.0,-0.105652413,0.20345887,1.0,-1.9,-7.0,-3.0,1.1,-0.4,2.7,-0.9,,,,,-0.606450997,-0.690558004,-5.986261264,-1.649521937,2.774991295,-37.29163972,1.519303979,-2.117499714,3.232604702,-0.213447253,-0.093066549,0.689318338,-0.302158555,-1.664257697,2.0,-5.0,1.6,0.6,0.956233293,-0.02,-0.014,1.196166826,,,,74.0,459.4,446.4,467.2,447.5,481.1,438.0,49.9,49.7,-0.055587917,-0.012007011,-0.0026027239999999,-0.0220048028,0.034954934,0.0424313612,6.21,1.382957206,-0.2645,-0.352,1.367445021,-0.355783242,85.77000000000001
2018-09-30,-0.522730094,0.414574162,0.056584532,-0.132131079,0.354049804,-12.58713755,-1.644435823,-6.125542611,2.088848795,-1.136963152,-1.357859957,1.15220023,0.761221624,0.324478078,-0.080726543,-1.954459607,0.108166587,0.099058948,-0.778214044,3.190063167,-6.347197412,-1.807278106,-3.27266935,1.0,3.0,-6.5,-0.6,0.9,1.0,-4.0,3.0,5.0,-6.0,-5.0,-7.0,0.0,0.0,0.999410835,0.0,-0.04,-0.049068809,1.97051544,-1.041426635,1.303879358,-7.798083433,0.196270917,1.656758301,0.589854247,0.286010353,-0.183830927,-3.067400718,7.292530202,-3.572186134,-1.659384098,0.104986886,-0.794443106,0.105652413,-0.101677691,3.0,-1.1,4.0,4.0,-9.2,0.6,0.2,-2.0,2.046283713,8.045112388,10.01800269,-7.541738933,1.692329413,1.999838296,-4.760143406,0.414938355,-12.78333715,-3.510392308,-7.265302945,-1.964699738,-4.160924932,3.671099181,-0.093153244,-1.682375158,-2.511847485,-3.516183421,0.0,1.0,-1.3,0.4,0.352443946,0.0,-0.183,0.865424019,-7.762729179,-11.91624632,-9.358497685,75.0,459.3,455.4,466.3,446.5,476.1,435.2,51.3,51.7,-0.0277144855,0.030395799,0.01543596525,0.0050313765,0.04695357175,0.0429437884999999,2.349,4.398719636,0.011,-0.071,1.508184637,-0.441740963,61.1375
2018-10-31,-0.133367743,0.078239977,-0.306094248,-0.060767459,-0.320228845,24.5043547,1.33815687,4.543588717,-0.951976034,0.725016123,1.905741775,3.912488359,-0.179766352,0.080955277,0.080726543,0.935460517,5.673790502,0.395257432,0.875066352,-3.922071315,2.30711209,1.608074853,2.512209412,0.0,0.0,2.4,0.2,-0.8,1.0,-2.0,-2.0,0.0,3.0,0.0,1.0,-1.0,1.0,1.095321009,0.0,0.02,0.906993395,,7.984679894,1.202511836,16.67892229,0.488998529,1.742677317,-1.678684442,-0.345287178,2.230928692,4.925039276,-5.939582944,1.01246754,2.045858009,0.835950532,0.794443106,0.105540907,0.101677691,-4.0,0.2,0.0,1.0,6.1,2.7,1.2,2.8,,,,,-0.438565505,0.515799218,15.23506761,2.555070012,12.04376695,9.818019347,18.04567695,1.574835697,-2.624822607,1.329942876,0.927650437,1.48591144,-0.825625416,4.204823624,-1.0,1.0,1.8,-2.2,0.834617342,0.03,-0.011,-14.35789633,,,,,,,,,,,,,-0.0554847034999999,-0.0711218409999999,-0.09155846525,-0.07608200025,-0.131761516,-0.08807987575,-9.238,-8.131954101,-0.122,-0.0545,-9.504361282,-0.266941352,76.395
2018-11-30,-0.1416568,0.390284287,0.275428547,0.242848589,-0.173105735,-12.41306183,1.017302771,2.474816969,0.260529891,0.719797452,0.092913024,0.335341748,-0.712246578,-0.172108369,-0.121114266,-1.029489673,2.222313678,-0.792083349,0.386473911,1.136375865,0.699303549,-0.700353038,-0.095465401,1.0,-2.0,-1.6,-0.5,-3.6,-1.0,-1.0,-2.0,-3.0,-5.0,-5.0,-4.0,-2.0,2.0,2.085499595,0.25,-0.01,-0.197398477,,-6.360588331,-8.536483129,-3.510570932,-3.180878166,-5.047575796,-2.84808229,-0.694171768,0.949940959,-5.247793725,7.806831529,-1.726029548,-2.341570398,2.568194563,-1.294194271,-0.105540907,0.101574412,-2.0,-0.4,-4.0,-6.0,-1.7,0.7,1.2,-2.9,,,,,-0.939062528,0.954154038,-4.057907766,-4.96482517,-5.784481991,15.49195148,-4.262519757,-2.271702628,1.058210933,-6.942850643,-0.462749553,-2.186965889,-3.398365583,-5.439407207,1.0,-2.0,0.4,0.4,0.847651358,0.04,0.021,3.255791562,,,,74.0,482.4,446.3,462.6,441.2,476.4,439.3,48.6,49.5,-0.0021951372,-0.0569234327999999,-0.0409863386,-0.0160866923999999,-0.068116803,-0.0971608182,4.115,-12.59520794,-0.1595,-0.055,1.711017156,-0.773086593,63.014
2018-12-31,-0.22559799,-0.037104375,-0.13039801,-0.271457823,-0.049669215,-0.19023932,0.202224538,-1.680711832,1.37814412,0.408998525,0.163453929,1.138699605,-0.34288053,0.020263425,-0.02019998,-2.091330973,-0.3001503,0.099354206,-0.289715316,-0.080742838,-1.315231585,-2.542078929,-2.318944492,2.0,-1.0,6.3,2.8,1.2,-1.0,1.0,2.0,1.0,0.0,0.0,-1.0,2.0,-1.0,1.459317877,0.0,-0.02,-0.504558073,3.016206446,-6.568430819,-13.01391915,-6.130767613,-2.813425431,-3.777544688,2.370511906,-0.488803407,-7.563520006,-2.952647518,8.899642261,-1.536733936,-3.413986172,2.206709403,-0.603016903,0.0,0.0,1.0,-1.7,0.0,1.0,1.7,-3.0,-6.3,-1.1,2.230306572,9.434739518,-4.899501588,4.70674273,-0.26959324,-1.338347463,-3.202824712,-4.113133893,0.112296474,-0.078066787,-11.30059623,-0.701757266,0.629592846,-0.875279111,0.462749553,-2.133143352,-0.396793783,-2.8348355,-1.0,1.0,-0.6,1.4,0.091766215,0.08,0.011,-2.698150578,2.672880604,-0.962316954,7.684027073,72.0,476.3,428.7,462.4,439.6,471.8,447.5,49.8,49.7,0.043551975,0.019457526,-0.0273313985,-0.09558590075,0.08724409175,0.0044165477499999,-2.3085,-7.525444717,-0.1895,-0.0905,-1.750197845,-0.882454629,122.3925
