date,date_w,USSKORW,A001,KOEMPTOTO,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCNFCONR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOEQUIPTE,KONEWCONA,KOPSMANUG,KOMSCONGG,KOIPMIMAG,KOMPCAPGG,KOMPCONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOROCOINF,KOPIMANUG,KOPICONGG,KOBSIBAPR,KOBSISAPR,KOBSIBMPR,KOBSESI.R,KOBSIBMAR,KOBSIBNMR,KOEXPGDSA,KOIMPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPCONA,KOEXPPRCF,KOIMPPRCF,KOCONPRCF,KOCPCOREF,KOCPEXFEF,KOPROPRCF,KONETTRDF
2012-04-30,04/27/2012,703.11846,97.506,1012.478941,440.7938016,412.3903364,464.9187071,444.0295543,1764.512455,1478.380229,106.6,103.0,113.0,78.0,441.0371108,1567.623343,455.5979942,475.5312844,454.5420182,485.4371272,467.8420648,447.1638793,454.8599834,464.053733,483.1508628,438.7014176,433.9901708,424.563401,82.0,92.0,86.0,110.0,96.9,98.3,1073.845443,1069.097117,1616.340701,361.6577542,489.619666,1532.821728,484.9840368,497.0576897,451.7540436,448.4808829,448.8861064,465.1862914,448.0513581
2012-05-31,05/04/2012,703.51365,105.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,05/11/2012,704.68213,93.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,05/18/2012,706.36815,93.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,05/25/2012,707.79199,89.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,06/01/2012,707.53861,98.1,1012.962661,442.8433007,417.438727,467.3762977,444.7346101,1770.414728,1486.541708,106.9,101.0,113.0,82.0,437.0712875,1580.484275,457.2646994,476.046307,454.9657476,486.1361591,468.0277658,448.187197,457.0578741,466.1550519,485.1248709,438.949865,434.120464,424.9922794,82.0,93.0,83.0,106.0,92.9,99.6,1075.518338,1070.280255,1618.725131,373.7669618,485.8027867,1531.825373,484.1585279,495.152203,451.9285447,448.7174628,449.18895,464.6216155,448.1419379
2012-06-30,06/08/2012,706.82487,93.1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,06/15/2012,706.03562,96.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,06/22/2012,705.52611,99.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,06/29/2012,703.99408,91.402,1012.803012,442.7238977,418.3575696,467.4696249,444.1474093,1764.54051,1481.83037,100.8,98.0,109.0,73.0,432.677816,1629.984654,456.3305982,475.3590191,452.8289142,478.3316371,467.4696249,447.7336814,456.2262685,466.6265285,483.4693344,439.0738575,432.677816,423.7000863,78.0,91.0,82.0,101.0,91.6,88.9,1076.135659,1064.52732,1619.771778,368.9629173,493.2601678,1527.109775,482.743335,491.537178,451.7867858,448.9871562,449.2896944,463.4049146,449.6136265
2012-07-31,07/27/2012,703.75635,88.406,1012.787034,443.4381865,419.1168747,468.3981366,444.7346101,1768.059509,1490.677525,99.4,98.0,110.0,72.0,438.0775853,1573.590874,455.1769409,474.2320024,452.1788577,480.3201036,466.2495253,448.7512143,458.1901559,467.4696249,485.8260814,439.5682961,431.0799125,421.8036035,69.0,84.0,71.0,97.0,79.4,85.7,1070.70055,1064.487475,1623.56423,356.8123253,482.2295665,1532.00323,481.4133674,490.6829125,451.5573652,448.9759334,449.3008819,462.9667658,453.7854479
2012-07-31,07/20/2012,704.11929,86.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,07/06/2012,703.92659,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,07/13/2012,704.58288,93.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,08/03/2012,703.43879,90.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,08/10/2012,703.09901,93.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,08/17/2012,703.47579,91.9025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,08/24/2012,703.41676,87.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,08/31/2012,703.33213,88.522,1012.65511,441.0371108,414.7885329,462.6931678,444.7346101,1763.784618,1482.033621,99.8,97.0,111.0,69.0,430.676415,1550.013089,452.6126979,473.0039168,450.5349851,476.1318868,463.7637376,448.4131858,456.1218298,466.8144985,484.4974178,439.1976966,434.7693956,423.7000863,69.0,84.0,72.0,95.0,79.4,91.1,1067.000556,1062.414471,1621.90138,362.5407031,455.4403069,1529.164562,481.3809051,492.3332966,452.0265679,449.132937,449.4685453,463.579638,453.7105455
2012-09-30,09/07/2012,703.02384,89.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,09/14/2012,701.84466,97.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,09/21/2012,702.06374,103.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,09/28/2012,701.54161,95.986,1012.870894,442.7238977,421.3607983,464.053733,444.2651256,1768.840228,1482.643124,97.8,97.0,108.0,68.0,439.5682961,1563.704418,456.017282,479.4963758,451.5245478,477.3223771,468.8591794,448.5259889,456.7468319,467.4696249,482.6712456,439.3213824,432.8098293,417.7459469,68.0,81.0,69.0,94.0,91.4,86.2,1072.354351,1065.86592,1628.217482,374.1471904,478.5907155,1537.84856,481.5350071,493.0581475,452.7316747,449.3008819,449.5578509,463.9281716,451.6229677
2012-10-31,11/02/2012,699.54456,95.192,1012.874886,442.3648309,419.4189897,466.9083512,443.3194921,1767.543443,1491.308231,99.1,99.0,107.0,69.0,436.3098625,1557.337554,455.8078578,477.7441407,454.1164856,481.7050545,470.8628894,447.9606963,455.8078578,466.9083512,482.5910853,439.3213824,433.3361463,421.9507705,68.0,79.0,68.0,92.0,87.5,90.8,1075.976837,1067.775132,1633.812444,378.3962335,481.8344206,1538.32928,479.4053501,489.7018567,452.5477417,449.2673155,449.6024739,463.1519961,450.313746
2012-10-31,10/19/2012,700.81977,91.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-31,10/26/2012,700.0863,95.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-31,10/05/2012,701.24936,87.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-31,10/12/2012,701.30158,91.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,11/09/2012,699.20964,98.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,11/16/2012,699.62239,96.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,11/23/2012,698.9842,92.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,11/30/2012,698.70285,101.66,1012.567064,442.9625613,419.7201948,466.6265285,444.3827036,1768.410649,1494.614592,99.3,98.0,108.0,68.0,428.0824129,1579.5058,456.1218298,477.3223771,454.8599834,477.1531723,472.2953222,448.0740108,457.5741375,467.0021158,481.7859279,439.8146017,437.3238129,429.7285406,66.0,78.0,67.0,91.0,80.6,84.3,1077.489066,1067.778921,1633.55476,380.1538272,495.9622662,1535.624127,476.6268106,486.6995844,452.1897267,449.3456196,449.7584975,462.458058,451.2835575
2012-12-31,12/07/2012,698.66219,98.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,12/14/2012,698.02527,100.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,12/21/2012,698.09128,100.3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,12/28/2012,697.32059,97.3025,1012.39074,443.4381865,422.0977213,467.2828834,444.0295543,1771.847518,1498.645932,98.2,97.0,108.0,67.0,432.5456283,1607.273002,457.3679519,478.4988613,455.0714,473.8826571,470.7726774,447.5061501,456.8506202,465.1099118,481.7859279,440.1829262,441.4009681,430.1358732,68.0,78.0,68.0,92.0,81.5,94.1,1071.164306,1067.056129,1629.993909,373.6955077,488.2271479,1537.533797,475.8749274,485.6473503,452.3743187,449.5020442,449.9142781,462.2125627,452.3743187
2013-01-31,01/25/2013,698.06153,97.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,01/04/2013,696.82764,97.2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,01/11/2013,696.27074,101.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,01/18/2013,696.44664,100.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,02/01/2013,699.86831,95.32,1012.466918,442.8433007,416.9761202,469.2264893,444.1474093,1765.852049,1497.522829,101.8,101.0,107.0,67.0,436.9447852,1508.446151,457.7798989,478.8324729,457.0578741,482.1893169,471.1330382,448.187197,456.017282,466.7205577,482.6712456,440.5498991,440.7938016,433.3361463,69.0,78.0,70.0,95.0,82.0,89.0,1072.926498,1072.09948,1625.13327,363.995178,491.4638212,1542.073963,475.8148751,484.8430041,452.9692045,449.903159,450.313746,462.3697491,453.2061714
2013-02-28,02/22/2013,699.00079,95.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,03/01/2013,698.90126,95.62,1012.290417,442.8433007,419.1168747,468.6750173,443.5567402,1757.525359,1482.813785,101.1,99.0,106.0,69.0,432.677816,1536.789271,456.5389316,478.7491743,454.648119,477.5756487,471.0430697,449.6470769,457.0578741,467.0021158,483.8660029,440.6719247,438.8257184,433.5982696,68.0,80.0,71.0,97.0,79.7,87.5,1065.329473,1060.803134,1615.6122,358.850648,480.9497823,1522.185261,478.2227913,487.5349983,453.3029508,450.147495,450.5681287,463.0545492,453.3136983
2013-02-28,02/15/2013,698.379,91.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,02/08/2013,699.94225,94.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,03/08/2013,699.35659,96.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,03/15/2013,701.26917,90.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,03/22/2013,702.05034,96.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,03/29/2013,701.33308,100.47,1012.803012,442.2448549,415.4184563,470.5920089,443.0816799,1767.057031,1492.528531,104.2,100.0,109.0,73.0,432.8098293,1552.865386,455.2823706,474.3191484,453.4747722,476.5586907,466.7205577,448.4131858,456.5389316,467.0957927,483.3102254,440.6719247,438.8257184,433.9901708,71.0,80.0,75.0,99.0,101.0,101.7,1076.453412,1069.141611,1627.386299,367.3511977,486.6841903,1535.194758,478.4821514,486.7380592,453.2061714,450.0254016,450.4244267,462.6540212,452.3417684
2013-04-30,04/05/2013,703.67464,100.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,04/12/2013,702.95303,92.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,04/19/2013,702.06196,89.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,04/26/2013,701.32228,93.536,1013.559085,442.2448549,418.2050143,467.4696249,443.2006567,1767.560777,1491.903145,101.6,99.0,105.0,74.0,433.3361463,1545.47224,455.2823706,473.6198448,453.9030383,477.9963476,464.8229675,449.088104,455.7029811,467.9349584,481.7859279,440.9155302,437.1976299,432.8098293,73.0,83.0,79.0,99.0,95.5,92.2,1073.982395,1068.391826,1631.176598,353.3394551,486.9148532,1545.081113,479.0736473,486.8303386,453.0662134,450.0254016,450.358033,462.3402954,453.3351898
2013-05-31,05/03/2013,700.07901,93.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,05/10/2013,700.86408,97.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,05/17/2013,701.95381,99.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,05/24/2013,702.83964,98.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,05/31/2013,703.10873,97.098,1013.713574,442.9625613,419.2680463,469.3181063,443.4381865,1771.150123,1496.943739,104.2,99.0,106.0,79.0,434.2505877,1564.343512,455.9126247,476.046307,453.3674184,474.5801316,467.562865,449.4238625,456.3305982,467.9349584,481.866736,441.1585437,436.6912997,433.3361463,73.0,83.0,80.0,98.0,96.8,98.7,1078.534335,1065.466479,1633.971925,365.6356262,489.5748062,1537.533797,478.2060353,485.0075229,453.0662134,450.4023004,450.7447097,461.9960271,454.6163005
2013-06-30,06/28/2013,704.08866,89.224,1013.934988,443.4381865,419.4189897,468.6750173,444.3827036,1765.321733,1493.707476,105.1,99.0,106.0,82.0,433.7290741,1580.631786,457.0578741,475.0135956,453.2599493,475.8749274,466.4382046,449.088104,456.6429358,468.0277658,483.4693344,441.7635062,436.5643155,431.3480092,74.0,83.0,79.0,97.0,95.4,94.4,1075.130634,1061.445977,1624.90118,355.7346064,487.8626551,1529.392821,480.7212667,487.0990012,452.9476342,450.5460342,450.7998274,461.9861735,455.5244377
2013-06-30,06/21/2013,705.32529,89.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,06/07/2013,701.89567,92.2975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,06/14/2013,702.79354,87.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,07/05/2013,704.08428,97.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,07/12/2013,702.50048,93.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,07/19/2013,702.18694,93.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,07/26/2013,701.5003,96.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,08/02/2013,702.49159,98.988,1013.990265,444.3827036,420.3198967,470.2296897,445.0852826,1772.884538,1503.047671,104.8,99.0,105.0,82.0,440.4277244,1556.903669,455.1769409,472.5616339,452.1788577,473.3563401,462.2027303,448.9759334,457.0578741,466.4382046,482.9113417,441.8840608,438.0775853,427.8054044,70.0,82.0,72.0,96.0,90.7,91.5,1073.268373,1067.785528,1637.13504,359.5941458,478.7575073,1542.254559,479.8266816,486.2831099,453.1631283,450.6674939,450.8108473,461.9664632,455.860255
2013-08-31,08/16/2013,701.52545,92.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,08/09/2013,701.34657,100.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,08/23/2013,701.56496,87.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,08/30/2013,701.21333,88.888,1014.155912,443.3194921,419.1168747,466.6265285,445.3183829,1766.743303,1496.700621,105.0,99.0,109.0,81.0,443.0816799,1536.094186,457.7798989,477.9123493,454.0098189,469.2264893,467.6560182,449.980967,456.6429358,468.6750173,484.103251,442.2448549,438.0775853,430.5415532,70.0,81.0,73.0,96.0,90.6,88.7,1074.314216,1063.57069,1633.916417,364.9098584,478.3985603,1536.030328,479.1732737,486.9225328,453.5176814,450.6233438,450.7667605,462.2420539,455.3034432
2013-09-30,09/06/2013,699.62239,97.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,09/13/2013,699.05603,107.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,09/20/2013,698.14424,108.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,09/27/2013,697.99178,98.316,1014.608073,442.8433007,417.1305603,467.0021158,444.8516376,1768.130356,1495.627484,101.4,97.0,105.0,77.0,433.7290741,1566.67478,455.1769409,471.939133,452.0701029,470.5015521,464.053733,449.535532,457.2646994,465.8710953,485.4371272,442.3648309,441.4009681,430.9455942,72.0,82.0,75.0,97.0,94.3,91.3,1070.662047,1062.267777,1629.538691,371.9893508,466.3439094,1539.014996,476.6948842,484.5839264,453.7105455,450.9760001,451.074961,462.1338767,454.510166
2013-10-31,10/25/2013,696.83799,94.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,11/01/2013,696.73064,96.756,1014.776618,443.4381865,418.6619838,465.9658371,446.0144414,1768.920172,1504.188526,106.7,101.0,109.0,84.0,450.7557357,1586.338042,457.3679519,476.7289035,455.0714,475.3590191,470.7726774,449.8697941,456.4348191,465.6813419,485.5150391,442.9625613,441.6428061,436.4371699,75.0,81.0,81.0,98.0,92.5,97.5,1082.934209,1072.777183,1639.212317,369.6103299,498.1206483,1553.164809,474.8231029,482.124884,453.3996367,451.0639702,451.1848029,461.7790217,454.0951614
2013-10-31,10/18/2013,696.64958,95.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,10/04/2013,697.68148,101.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,10/11/2013,697.67215,93.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,11/08/2013,696.84458,97.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,11/15/2013,696.86622,99.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,11/22/2013,696.73818,99.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,11/29/2013,696.43341,103.13,1014.987877,443.9115602,418.2050143,469.043003,445.7829598,1767.892445,1505.887896,108.3,101.0,110.0,87.0,438.7014176,1590.524915,456.5389316,475.5312844,454.2230386,472.0282993,469.8660529,449.8697941,457.6770711,465.8710953,485.5150391,443.2006567,443.5567402,437.4498368,74.0,83.0,78.0,99.0,92.4,91.1,1077.697575,1067.141919,1637.430199,363.758616,494.1999502,1543.232122,474.0487483,481.6726868,453.3888984,451.2945242,451.4369822,461.5813346,454.510166
2013-12-31,12/06/2013,696.319,101.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,12/13/2013,695.97308,98.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,12/20/2013,696.77209,96.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,12/27/2013,696.09832,99.2925,1014.807944,443.7934267,416.9761202,468.4905154,446.1299816,1772.907352,1513.162813,107.5,102.0,109.0,84.0,436.4371699,1635.696916,458.1901559,473.8826571,456.017282,472.0282993,469.7749367,448.7512143,455.5979942,466.5324109,483.7075243,443.6751534,445.6670178,440.7938016,73.0,82.0,76.0,98.0,83.7,99.1,1077.856988,1069.989473,1637.936455,367.4019591,497.1201225,1545.547768,473.7250526,482.0523472,453.5069558,451.4150788,451.5026636,461.8086411,454.7541073
2014-01-31,01/31/2014,698.59285,89.13,1015.545177,447.0495283,424.563401,467.562865,449.535532,1768.118673,1507.984348,110.2,103.0,112.0,84.0,437.7014093,1552.855379,458.0877493,477.8282804,456.9543008,473.1802837,470.8628894,451.4150788,458.5987367,467.7490848,486.2135286,444.1474093,442.8433007,438.8257184,72.0,83.0,76.0,101.0,86.9,92.6,1072.677734,1070.875762,1625.632146,357.037741,486.9532453,1542.534839,473.8739078,481.7940117,454.0418309,451.6338972,451.7867858,462.0748216,453.0662134
2014-01-31,01/24/2014,698.50403,93.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,01/17/2014,696.77209,99.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,01/10/2014,696.76926,93.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,01/03/2014,696.17699,93.6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,02/07/2014,698.00759,87.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,02/14/2014,696.93206,95.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,02/21/2014,697.82137,98.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,02/28/2014,697.21,105.27,1015.8711,444.0295543,425.561271,467.562865,443.4381865,1757.730775,1502.719971,109.2,102.0,110.0,85.0,445.4347296,1554.394748,456.8506202,476.8988271,456.2262685,474.3191484,472.3841716,450.9760001,456.9543008,466.2495253,485.5150391,444.5001434,442.7238977,442.7238977,74.0,83.0,78.0,103.0,85.9,88.5,1066.690061,1064.68894,1619.11302,353.1640678,483.2704086,1534.806743,474.5366816,482.6552187,454.3081994,451.8631425,451.9503359,462.2027303,454.0418309
2014-03-31,03/07/2014,697.08709,106.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,03/14/2014,697.65628,101.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,03/21/2014,698.47163,97.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,03/28/2014,697.54139,108.078,1015.665582,444.2651256,418.8138442,467.7490848,446.7056884,1770.088644,1509.138021,109.7,102.0,111.0,88.0,440.1829262,1541.818787,457.9852378,477.7441407,456.6429358,470.5015521,471.5816706,451.0859507,456.4348191,466.8144985,486.2135286,444.8516376,444.1474093,442.4846632,75.0,83.0,81.0,101.0,102.6,98.3,1080.088884,1072.675633,1631.587889,370.0560959,494.9327105,1549.94992,474.1011409,482.1329404,454.4889255,452.1462437,452.1462437,462.1633912,453.667719
2014-04-30,04/25/2014,694.81292,106.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,04/18/2014,694.50511,101.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,05/02/2014,693.74354,102.47,1016.192102,443.0816799,418.2050143,466.2495253,445.4347296,1767.16592,1507.668293,109.7,101.0,110.0,91.0,444.3827036,1583.048091,457.3679519,476.2173935,456.7468319,474.0574823,469.6837375,450.313746,455.3876892,468.5828089,482.7513417,444.9685283,445.0852826,444.0295543,77.0,86.0,82.0,103.0,97.6,93.3,1082.511299,1073.363925,1633.402081,363.6796374,499.2471323,1557.560735,471.3934901,479.6368891,454.5526333,452.330916,452.2874943,462.0058798,453.9244036
2014-04-30,04/04/2014,696.06323,107.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,04/11/2014,694.27845,105.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-31,05/23/2014,693.23015,105.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-31,05/30/2014,692.83419,107.512,1015.704391,444.6174454,422.0977213,466.4382046,446.5908119,1770.271676,1508.556432,105.3,101.0,108.0,76.0,441.1585437,1573.538073,455.9126247,472.6502471,453.1523646,472.8272383,465.4912278,450.9760001,457.2646994,467.7490848,483.0710862,444.9685283,443.2006567,443.5567402,74.0,84.0,79.0,101.0,92.7,93.3,1077.010858,1065.978517,1624.076893,364.8578157,486.960922,1544.729687,469.7840521,477.9123493,454.7223226,452.5910505,452.5369116,461.9960271,454.1378053
2014-05-31,05/09/2014,693.16671,96.21333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-31,05/16/2014,693.1296,101.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,06/27/2014,692.17815,100.596,1015.88272,445.2019006,424.9922794,465.8710953,446.7056884,1767.383947,1506.882109,108.1,102.0,110.0,79.0,435.1567427,1604.560818,458.1901559,473.0039168,455.7029811,473.3563401,468.2131227,451.8522379,458.0877493,469.501089,484.5760651,445.2019006,444.0295543,445.3183829,71.0,81.0,77.0,98.0,88.2,95.2,1077.536044,1065.670346,1623.83714,369.535842,484.7724131,1546.012255,469.6746129,477.8619164,454.5950826,452.6667958,452.4935793,462.0354321,454.2017371
2014-06-30,06/20/2014,692.87435,101.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,06/06/2014,692.75089,105.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,06/13/2014,692.56443,101.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,07/04/2014,691.71609,103.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,07/11/2014,692.66261,100.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,07/18/2014,693.68285,102.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,07/25/2014,693.34718,106.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,08/01/2014,694.48102,105.014,1016.296303,445.6670178,424.4200318,467.9349584,446.8204331,1774.185883,1518.671285,105.6,101.0,109.0,75.0,443.6751534,1576.615903,457.6770711,475.5312844,456.5389316,476.9836808,469.501089,452.0701029,457.4710979,469.043003,486.2135286,445.4347296,444.7346101,446.0144414,70.0,81.0,74.0,96.0,88.1,94.6,1078.320859,1073.343394,1629.712078,363.2838063,493.9711989,1557.869907,470.0025717,477.3392818,454.7435135,452.8721014,452.6776119,462.1141955,453.9671204
