date_w,date_m,KORCOMP,KOBDY10,KOCBNG3,USSKORW,GSCITOT,A001,KORCNST,KORMACH,KOEMPMANF,KOEMPCONF,KOIMPGDDA,KOPROPRCF,KOPPSRM.F,KOEQUIPTE,KOEQUIMAE,KOEQUITTE,KONEWCONA,KOCONPMTH,KOCONSTRP,KOVALCONA,KOMSCAPGG,KOPICAPGG,KOSIARRLE,KOSSBFMBE,KOIPMIMAG,KOMPRI30G,KOMPCAPGG,KOMPCONDG,KOCYLEADR,KOBSESI.R,KOCOBUSIR,KOBSIIMPR,KOBSIIMER,KOBSIBCOQ,KOBFINAAF,KOBUSINVR,KOCNFCONR,KOCSEMEMR,KODBLNEQA,KOLRLTCO
1989-10-13,10/31/1989,683.77834,,,650.39887,746.17553,,627.0534643,723.7469014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-20,10/31/1989,680.60437,,,649.78001,745.44306,,623.6936944,720.2884552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-27,10/31/1989,679.52471,,,649.81014,743.92067,,621.742413,720.6035987,848.186243, ,,395.8333908,307.0375817,,,,1409.806181,885.1806559,, ,290.1421594,328.0911216,,,291.7770732,,304.4522438,365.8420247,313.1136911,,,,,100.3,,,,,923.8616799,
1989-11-03,11/30/1989,678.80479,,,650.96629,745.01377,,620.5325145,720.8711361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-10,11/30/1989,683.25898,,,650.63818,744.90907,,628.8936046,723.4775846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-17,11/30/1989,680.19502,,,650.72777,745.77824,,628.1481392,723.4581139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-24,11/30/1989,681.06274,,,650.72777,746.58842,,630.9627327,723.4054517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-01,11/30/1989,680.10272,,,651.32301,746.56553,,628.3219564,721.7597492,847.6318913, ,,395.5657042,308.0992118,,,,1392.234041,900.9080614,, ,296.5273066,333.5769576,,,294.4438979,,311.3515309,365.0658241,313.9832618,,,,,85.5,,,,,924.620932,
1989-12-08,12/31/1989,676.21513,,,651.32301,747.29554,,625.1055739,717.0350286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-15,12/31/1989,682.2241,,,650.1695,748.95239,,629.7440757,725.6847547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-22,12/31/1989,684.18291,,,650.34795,751.08136,,629.7293465,724.3084005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-29,12/31/1989,681.31369,,,651.82619,754.51783,,629.5099936,721.6716829,846.0957747, ,,395.6613889,308.5572978,,,,1402.556725,899.0067696,, ,296.0105096,341.4442608,,,294.9688335,,310.9060959,364.0214282,314.4152279,,,,,91.2,,,,,925.6450758,
1990-01-05,01/31/1990,681.90443,,,652.35623,754.85033,,634.6162538,722.3499889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-12,01/31/1990,680.58444,,,651.19088,755.70551,,633.0985702,721.6129289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-19,01/31/1990,676.64221,,,652.57625,754.55483,,628.3014131,717.5053505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-26,01/31/1990,680.87633,,,652.76655,754.25315,,634.6320337,723.1706598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-02,01/31/1990,677.78174,,,653.04402,755.18173,,630.9700073,721.2611527,845.813115, ,1435.199165,396.8025196,310.2342009,,,,1430.175533,868.3215975,, ,304.4522438,345.3157121,,,293.385687,,313.9832618,363.758616,315.2736022,,,,,95.5,,,,,926.1755659,
1990-02-09,02/28/1990,677.88987,,,653.04402,752.86005,,631.9148278,722.2456524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-16,02/28/1990,677.13627,,,653.04402,754.77126,,631.7038325,722.4979163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-23,02/28/1990,674.62241,,,653.04402,754.33263,,629.8213682,721.7113223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-02,02/28/1990,678.45362,,,653.27709,753.14988,,631.2641839,722.9715582,846.0413932, ,1446.493884,396.9348072,312.2364924,,,,1426.558953,883.4191318,, ,303.01337,344.9987546,,,295.4910279,,316.9685581,372.5693427,316.1246712,,,,,100.7,,,,,926.0415425,
1990-03-09,03/31/1990,674.84078,,,654.38399,752.39674,,628.5718726,723.3513179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-16,03/31/1990,673.61006,,,654.38399,752.91379,,628.3144866,722.7923902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-23,03/31/1990,673.55306,,,654.38399,753.82289,,628.35183,726.0986299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-30,03/31/1990,674.04957,,,653.89644,754.48082,,630.5307666,729.1846927,846.7012612, ,1464.767201,397.3682386,314.6735147,,,,1410.022048,925.3591414,, ,308.6486637,340.4525172,,,297.5529566,,319.8673118,370.6228092,316.5475048,,,,,96.1,,,,,926.8326221,
1990-04-06,04/30/1990,672.35079,,,655.10803,753.41214,,629.2809111,728.8449438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-04-13,04/30/1990,668.85415,,,655.39334,751.41456,,627.5044467,727.2585875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-04-20,04/30/1990,664.30733,,,655.39334,753.01044,,620.4800157,719.8392979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-04-27,04/30/1990,661.85521,,,655.39334,753.29448,,615.1689598,717.1733625,845.9829988, ,1449.703698,397.9494721,315.4017253,,,,1415.90552,932.2686432,, ,302.5291076,337.7587516,,,297.5529566,,313.5494216,371.3572067,317.3878459,,,,,95.0,,,,,929.1653042,
1990-05-04,05/31/1990,666.22766,,,654.89638,753.20881,,619.3507029,720.6295686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-05-11,05/31/1990,663.63008,,,654.78322,754.6763,,615.7042543,716.6505328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-05-18,05/31/1990,664.1378,,,654.78322,756.21097,,615.5282632,718.3612715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-05-25,05/31/1990,667.29566,,,655.37909,753.71103,,618.8366787,720.7748754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-01,05/31/1990,668.91514,,,655.37909,752.43453,,623.6956502,721.6834295,848.2948557, ,1460.148757,398.6388087,314.6735147,,,,1426.642818,943.9386469,, ,293.9161922,338.0994674,,,294.9688335,,306.8052935,362.700405,317.805383,,,,,99.3,,,,,931.2255961,
1990-06-08,06/30/1990,669.01837,,,655.37909,750.54373,,623.3881174,720.6429219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-15,06/30/1990,664.739,,,656.09741,751.00473,,618.705189,718.0412542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-22,06/30/1990,661.65604,,,656.09741,751.33819,,616.0299737,715.3145527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-29,06/30/1990,657.92512,,,656.09741,751.12512,,613.8072567,711.1846481,849.3252466, ,1461.660141,398.9169215,313.6797714,,,,1421.785741,919.5937142,, ,309.5577609,343.0756184,,,297.0414466,,317.805383,372.3280881,318.6352633,,,,,99.9,,,,,933.1770084,
1990-07-06,07/31/1990,657.39176,,,656.22322,749.92573,,612.7960292,712.1777356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-07-13,07/31/1990,653.49219,,,656.22322,755.62711,,609.3750341,708.6712851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-07-20,07/31/1990,654.33937,,,656.22322,756.56897,,609.4607606,709.2282734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-07-27,07/31/1990,651.1983,,,657.29816,757.75827,,604.6875602,706.1051308,849.6945604, ,1462.834651,398.7872318,313.0700134,,,,1433.632365,929.9632479,, ,313.1136911,344.9987546,,,300.0719815,,323.4749174,377.2760938,319.4583132,,,,,102.4,,,,,935.0328376,
1990-08-03,08/31/1990,651.96929,,,657.29816,765.558,,604.6023753,708.4067147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-10,08/31/1990,649.06325,,,657.29816,770.3459,,598.9437494,708.1380801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-17,08/31/1990,643.59901,,,657.29816,775.60241,,590.4189499,702.373224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-24,08/31/1990,638.72664,,,657.29816,783.39171,,581.3354111,697.0739468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-31,08/31/1990,640.83146,,,657.29816,774.405,,590.3370766,698.3780697,849.6051734, ,1464.458538,399.212725,317.010566,,,,1451.77734,936.4862411,, ,312.2364924,348.4312288,,,302.5291076,,326.5759411,380.2208139,320.2746443,,,,,100.9,,,,,937.4217878,
1990-09-07,09/30/1990,641.84954,,,657.29816,780.59635,,591.8625001,698.4457027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-14,09/30/1990,640.27792,,,657.29816,781.89531,,589.4265084,697.2896743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-21,09/30/1990,637.09279,,,657.29816,788.8372,,586.146975,692.1944139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-28,09/30/1990,639.30388,,,657.22825,795.05729,,587.5660801,693.5088305,850.0968314, ,1460.095794,400.4784486,313.8533072,,,,1445.240046,920.6131527,, ,313.5494216,346.5735903,,,302.5291076,,324.6490992,381.7712326,321.4867803,,,,,93.7,,,,,939.7126946,
1990-10-05,10/31/1990,643.63587,,,657.22825,792.79014,,591.6902626,697.0870913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-12,10/31/1990,645.47897,,,657.22825,794.552,,596.2936463,700.1291158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-19,10/31/1990,654.5364,,,657.23525,786.64156,,603.0589102,705.0616761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-26,10/31/1990,659.99385,,,657.23525,785.98764,,607.1776449,708.2489793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-02,10/31/1990,656.52086,,,657.23525,787.16927,,603.9992772,709.0976431,849.8150505, ,1464.272874,401.4218518,322.644709,,,,1451.214109,917.2534657,, ,308.6486637,352.0460802,,,302.5291076,,322.2867846,380.4437795,322.6843995,,,,,78.9,,,,,941.0305364,
1990-11-09,11/30/1990,655.65084,,,657.23525,787.68282,,602.5745194,704.6960545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-16,11/30/1990,654.74452,,,657.23525,782.07205,,602.4270499,703.556785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-23,11/30/1990,652.20781,,,657.29816,785.71326,,598.9838225,699.6919337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-30,11/30/1990,654.68285,,,657.1583,782.02789,,601.2345025,701.8169006,850.5585635, ,1476.361502,401.566204,327.6012016,,,,1443.773016,902.617712,, ,313.5494216,353.8056564,,,303.01337,,325.8096538,378.8724789,323.4749174,,,,,99.8,,,,,943.3003808,
1990-12-07,12/31/1990,659.43587,,,657.1583,775.54245,,608.8228216,704.0361244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-14,12/31/1990,656.53495,,,657.1583,774.93225,,605.3006395,700.8170587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-21,12/31/1990,656.2783,,,657.1583,775.84189,,602.984356,700.182833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-28,12/31/1990,654.55077,,,657.1583,778.73405,,601.5229901,699.9185213,851.3905407, ,1468.241649,402.660091,334.8148161,,,,1434.310515,911.3719333,, ,315.7000421,355.5348061,,,304.927304,,326.9568939,381.9907717,323.8678452,,,,,98.5,,,,,945.9034704,
1991-01-04,01/31/1991,654.76745,,,657.1583,772.87238,,602.3447593,699.2831451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-11,01/31/1991,644.20623,,,657.1583,778.64687,,595.788191,689.7351345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-18,01/31/1991,650.33146,,,657.50758,764.79292,,600.6427048,692.7077399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-25,01/31/1991,645.03914,,,657.50758,769.98877,,593.9881737,690.2501502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-01,01/31/1991,644.97277,,,657.50758,769.54851,,594.9365696,690.9354,851.7261291, ,1453.64582,403.2114486,334.3215099,,,,1433.634507,893.6824155,, ,316.5475048,357.2345638,,,304.927304,,326.5759411,383.081295,324.6490992,,,,,89.8,,,,,946.9576673,
